model_id,isDescribable,description,token_count
00076682,True,A wedge-shaped bracket with a curved cutout and multiple mounting holes.,888
00077611,True,A cylindrical mug with a handle.,888
00075369,True,A flat rectangular plate with a raised rectangular block and two circular holes.,888
00070686,True,A pipe elbow fitting with a hexagonal nut and a rounded cap.,888
00076864,True,An L-shaped bracket with multiple mounting holes.,888
00072975,True,A triangular plate with a central circular cutout and three corner holes.,888
00071333,True,A triangular bracket with a large circular cutout and a flat base with mounting holes.,888
00071480,True,A circular disc with a central cylindrical protrusion and a small hole near the edge.,888
00077754,True,"A bracket with a rounded end, two holes, and a rectangular cutout.",888
00076870,True,An L-shaped bracket with multiple holes for mounting.,888
00079381,True,A rectangular block with rounded edges.,888
00078086,True,A flat circular lid with a recessed center and multiple holes around the perimeter.,888
00075508,True,A rectangular block with a tapered cylindrical post and a central through hole.,888
00074977,True,A cylindrical collar with a central hole and a side-mounted hexagonal socket screw.,888
00071068,True,A cylindrical base with an extended flat arm and a central hole.,888
00079930,True,A square plate with a central hole and two semi-circular brackets underneath.,888
00073770,True,A U-shaped bracket with mounting holes on flat tabs at each end.,888
00073668,True,A tapered rectangular beam with a central square cutout.,888
00073379,True,A flat octagonal plate with a central square cutout and multiple circular holes around the perimeter.,888
00073343,True,A cylindrical block with three through holes of varying sizes.,888
00077363,True,A hollow rectangular block with four circular holes on the top face and cylindrical supports inside.,888
00071435,True,"A flat, tapered rectangular plate with notches on both ends.",888
00074739,True,A cylindrical component with a central raised section and flanges on both ends.,888
00075576,True,"A long, tapered rectangular bar with a hole near one end.",888
00077156,True,A tapered cylindrical object with a stepped shaft and a vertical slot.,888
00074291,True,A hollow rectangular block with a rounded end and an internal cylindrical feature.,888
00079242,True,A cylindrical rod with a large circular disc and a perpendicular rectangular bracket.,888
00079708,True,A wedge-shaped block with a central rectangular cutout and a flat top surface.,888
00079945,True,A flat rectangular plate with two cylindrical extensions and a central tapered protrusion.,888
00074272,True,A bent rectangular sheet with flared ends.,888
00078073,True,A hollow cylindrical sleeve with a tapered outer surface.,888
00077213,True,"A flat, irregularly shaped bracket with a cylindrical rod passing through it.",888
00076695,True,A rectangular block with a chamfered corner and two through holes on one face.,888
00075328,True,A flat rectangular plate with two circular holes.,888
00078040,True,A rectangular block with two recessed rectangular panels on one face.,888
00078470,True,A cylindrical rod with a flared base and a recessed cross-shaped feature on the bottom.,888
00079522,True,A circular flange with a central hole and multiple smaller holes around the perimeter.,888
00074943,True,A wedge-shaped block with a central semi-cylindrical cutout and angled sides.,888
00071279,True,An arrow-shaped flat object with a circular base and a small central cutout.,888
00075159,True,"A rectangular bracket with a stepped profile, two through holes, and a curved cutout.",888
00079133,True,A cylindrical plug with a central hexagonal recess on one end.,888
00075474,True,"A long, cross-shaped rod with a central square cutout.",888
00079615,True,An L-shaped bracket with mounting holes at each end.,888
00075108,True,A U-shaped tubular frame with vertical supports.,888
00072389,True,A cylindrical pipe connector with a flanged base and two mounting holes.,888
00077510,True,A flat circular ring with notches and a protruding tab.,888
00072059,True,A cylindrical rod with a tapered end and a rectangular base.,888
00076233,True,A flat square frame with a cross-brace structure inside.,888
00070648,True,"A rectangular block with a chamfered corner, an oval recess, and a small circular hole.",888
00070486,True,A circular flange with multiple holes and a central raised ring.,888
00078598,True,A bottle with a narrow neck and a wider base.,888
00074938,True,"A right-angled bracket with two vertical plates, each having a circular hole.",888
00077670,True,"A long, tapered, ribbed beam with a curved end profile.",888
00072948,True,A spherical object intersected by a flat rectangular plate and a triangular prism.,888
00072927,True,A flat square plate with a central groove dividing it into four smaller squares.,888
00079388,True,A rectangular block with a cylindrical protrusion and four corner holes on one face.,888
00076720,True,A rectangular block with a triangular prism on top.,888
00078409,True,A square tray with sloped sides and a circular recessed center.,888
00077747,True,A flat L-shaped bracket with a slotted hole and a circular hole.,888
00077260,True,An open rectangular box with three sides and no top or bottom.,888
00071887,True,A bracket with a central hole and multiple mounting points.,888
00071057,True,A bracket with a circular opening and a mounting tab with holes.,888
00075560,True,A long rectangular rod with a series of evenly spaced holes along its length.,888
00077646,True,A rectangular block with two parallel grooves on the top surface.,888
00071666,True,A rectangular block with a tapered end and a central recessed groove.,888
00079131,True,A hexagonal bolt head with a cylindrical shaft and a recessed groove.,888
00075742,True,"A flat, angular bracket-like shape with a central cutout and tapered ends.",888
00072516,True,A pentagonal prism with a cylindrical through hole.,888
00076975,True,A cylindrical rod.,888
00071557,True,A flat circular disc with a central hole and a V-shaped notch.,888
00077356,True,A tapered cylindrical rod with a central constriction.,888
00076239,True,A V-shaped channel bracket with a central hole and flanged edges.,888
00079413,True,A cylindrical rod with a rectangular block and stepped features at one end.,888
00075499,True,A cylindrical rod with a flared base and a cross-shaped indentation on the bottom.,888
00078755,True,A cylindrical bolt with a flanged head and a hexagonal base.,888
00074293,True,"A thin, curved bracket with triangular ends and a central arch cutout.",888
