model_id,isDescribable,description,token_count
00043094,True,A hollow cylindrical tube with uniform thickness.,866
00040345,True,A cylindrical disc with a smaller cylindrical protrusion on one face.,866
00045672,True,A cylindrical rod with a flanged base and a threaded tip.,866
00049919,True,A sphere.,866
00047063,True,A rectangular bar with through holes along its length.,866
00049945,True,A cylindrical rod with a conical tip and a flanged base.,866
00048844,True,A rectangular frame with a hollow center.,866
00049499,True,A cylindrical rod with two grooves and a central through hole.,866
00046758,True,A cylindrical rod with a flanged base and a narrow tip.,866
00042204,True,A cylindrical rod with a hexagonal flange in the middle.,866
00042475,True,A pentagonal prism with a circular hole through one face.,866
00040843,True,A cylindrical rod with a conical top and a circular base.,866
00044586,True,A cylindrical rod with a stepped profile and a flanged base.,866
00047327,True,A flat rectangular plate.,866
00046759,True,A cylindrical rod with a flanged base and a rounded tip.,866
00045103,False,N/A,866
00040303,True,A cube.,866
00040524,True,A cylindrical rod with a flanged base and a conical tip.,866
00046747,True,A rectangular block with a semi-cylindrical top and a circular hole through the center.,866
00047893,True,A cylindrical rod.,866
00049355,True,A thin rectangular plate with stepped edges.,866
00040021,True,A flat rectangular plate with a circular hole.,866
00041406,True,A rectangular block with a sloped top surface.,866
00047050,True,A hollow cylindrical tube with a flared base.,866
00041931,True,A cylindrical rod with a conical tip.,866
00046766,True,A flat rectangular plate.,866
00043337,True,A cylindrical rod with a conical tip and a flanged base.,866
00044521,True,A cylindrical rod.,866
00042038,True,A rectangular block.,866
00049543,True,A cylindrical rod with a conical tip.,866
00043313,True,A hollow cylindrical cup with a tapered shape.,866
00046002,True,A tapered block with a rounded end and a through hole.,866
00046463,True,A cylindrical rod with a conical tip and a flanged base.,866
00042360,True,A cylindrical spool-like object with a central hole.,866
00045085,True,A flat rectangular plate with a horizontal groove.,866
00047885,True,A cylindrical ring with a side tab and an internal flange.,866
00044233,True,A rectangular block with a tapered top.,866
00049485,True,A cylindrical rod with a flanged base and a narrow tip.,866
00048232,True,A cylindrical rod with a conical tip.,866
00048063,True,A circular disc with a central hole and a protruding cylindrical hub.,866
00041340,True,A pyramid with a square base.,866
00045757,True,A cylindrical rod with a conical tip and a flanged base.,866
00041073,True,A flat rectangular plate.,866
00049163,True,A cylindrical object with a central groove and a flat top.,866
00047733,True,A vertical rod attached to a flat rectangular base.,866
00048895,True,A cylindrical rod with a conical tip and a flanged base.,866
00048802,True,A hollow cylindrical tube with a tapered shape.,866
00042311,True,A cylindrical bushing with a flange.,866
00048644,True,A rectangular block with a triangular prism on top.,866
00045104,False,N/A,866
00043769,True,A cylindrical rod with a central through hole.,866
00047013,True,A cylindrical rod with a flanged base and a central hole.,866
00042103,True,A stepped rectangular block with a smaller block on top.,866
00046672,True,A curved shell-like structure with a pointed tip.,866
00040241,True,A rectangular block.,866
00042093,True,An L-shaped bracket with a stepped profile.,866
00044320,True,A cube.,866
00048157,True,A grooved cylindrical disc with a central hole.,866
00044752,True,A cylindrical wheel with a central hole.,866
00043486,True,A tapered rod with a rectangular base.,866
00040719,True,A block with a cylindrical protrusion and a through hole.,866
00048713,True,A thin circular ring.,866
00047790,True,A triangular pyramid.,866
00048821,True,A cylindrical rod with a conical tip.,866
00040228,True,A cylindrical rod with a flanged base and a narrower top section.,866
00043696,True,A cube with a pyramid on top of one face.,866
00048697,True,A thin circular ring.,866
00047858,True,A rectangular block with a U-shaped cutout on one side and a smaller rectangular protrusion on the opposite side.,866
00046325,True,"A long, tapered rod with a flat end.",866
00049430,True,A rectangular block.,866
00045140,True,A rectangular block.,866
00047093,True,A rectangular bar with through holes along its length.,866
00047787,True,Two adjacent rings with flat sides.,866
00048064,True,An L-shaped bracket with a sloped edge and a rectangular cutout.,866
00040334,True,A rectangular block with a vertical rectangular extension on one side.,866
00043762,True,A hollow cylindrical tube with a tapered shape.,866
00040938,True,A rectangular open box with sloped sides.,866
00049921,True,A hemispherical dome with a hollow interior.,866
00043050,True,A hollow rectangular prism with a square base and tapered sides.,866
00044560,True,A cylindrical cup with a flat base and open top.,866
00046456,True,A cylindrical rod with a hexagonal hole through its center.,866
00044501,True,A cylindrical rod with a conical tip and a flanged base.,866
00041417,True,A flat square plate.,866
00047514,True,A flat rectangular plate with two holes.,866
00046135,True,A rectangular block with a square recess on one face.,866
00040497,True,A cylindrical rod.,866
00043339,True,A cylindrical rod with a conical tip and a flanged base.,866
00047993,True,A rectangular block with a circular through hole.,866
00043103,True,A cylindrical rod with a hole through its length.,866
00048952,True,A cylindrical rod with a flanged base and a conical tip.,866
00044232,True,A flat rectangular plate.,866
00048434,True,A cylindrical rod with a larger cylindrical cap on one end.,866
00045788,True,A rectangular block with a sloped top surface.,866
00044552,True,A cylindrical bushing with a flanged base and a central hole.,866
00042221,True,A square-based open box with tapered sides.,866
00045287,False,N/A,866
00042388,True,A tapered cylindrical rod.,866
00043671,True,A disc with a central hole and a grooved edge.,866
00043376,True,"A bracket with a large circular hole and two smaller holes, featuring a perpendicular mounting base.",866
00042455,True,A cylindrical bushing with a central hole.,866
00042990,True,A rectangular block with a quarter-cylinder attached to one side.,866
00041266,True,An L-shaped bracket with a circular hole on one arm.,866
00048754,True,A hexagonal nut with a central circular hole.,866
00044180,True,An egg-shaped hollow object with an open base.,866
00041287,True,A flat circular disc with a central hole.,866
00044179,True,A conical object with a cylindrical base and a circular hole through the center.,866
00048576,True,"A flat, irregularly shaped plate with a large circular hole and a smaller hole near one edge.",866
00044951,True,A circular ring with a groove and a flange.,866
00046140,True,A cylindrical rod with a conical tip and a flanged base.,866
00043285,True,A cylindrical rod with two grooves and a central through hole.,866
00048141,True,A thick circular ring.,866
00048088,True,A rectangular open box with sloped sides.,866
00044016,True,A cylindrical ring with a partial cutout.,866
00040951,True,An L-shaped bracket.,866
00049920,True,A semicircular wedge with a flat base and curved top.,866
00043009,True,A cylindrical rod with a notched end and a small flange.,866
00047187,True,A cylindrical rod with a flanged base and a tapered section.,866
00046050,True,A tapered rectangular block.,866
00044554,True,A sphere.,866
00047212,True,A rectangular block with a triangular prism on top.,866
00046006,True,"A tapered, hollow, cylindrical object with vertical grooves.",866
00045819,True,A cylindrical block with three through holes.,866
00042497,True,A tapered cylindrical rod with a flanged base and a conical tip.,866
00040313,True,A cylindrical spool with a central hole and flanges on both ends.,866
00047495,True,A flat rectangular plate with two holes.,866
00045480,True,A flat square plate with multiple circular holes.,866
00040715,True,A rectangular plate with four corner holes.,866
00044667,True,A round pulley with a central hole and a groove around its circumference.,866
00040051,True,A circular disc with a small cylindrical protrusion on one side and a hole near the edge.,866
00047330,True,A flat rectangular plate.,866
